movieID|Name|IMDBid|Year|url|rtid|crating|cscore|arating|ascore|genre
106|Keiner liebt mich|0110251|1994|http://ia.media-imdb.com/images/M/MV5BMTM1NzQ2NjQ3Ml5BMl5BanBnXkFtZTcwNzg5NjYxMQ@@._V1._SY314_CR4,0,214,314_.jpg|nobody_loves_me|6|100|4.2|89|Comedy^Drama
107|Muppet Treasure Island|0117110|1996|http://ia.media-imdb.com/images/M/MV5BMTY0NDU1MDYxMl5BMl5BanBnXkFtZTcwNjgyMTEzMQ@@._V1._SY314_CR3,0,214,314_.jpg|muppet_treasure_island|6.1|80|3.2|68|Adventure^Children^Comedy^Musical
110|Braveheart|0112573|1995|http://ia.media-imdb.com/images/M/MV5BMTY0ODA1MTYzNl5BMl5BanBnXkFtZTcwNDE1MjM3Mw@@._V1._SY314_CR1,0,214,314_.jpg|1065684-braveheart|7|75|3.8|83|Action^Drama^War
111|Taxi Driver|0075314|1976|http://ia.media-imdb.com/images/M/MV5BMTQ1Nzg3MDQwN15BMl5BanBnXkFtZTcwNDE2NDU2MQ@@._V1._SY314_CR8,0,214,314_.jpg|taxi_driver|8.7|88|4.1|93|Crime^Drama^Thriller
112|Hung fan kui|0113326|1995|http://ia.media-imdb.com/images/M/MV5BMjEzNTkzNTM1OF5BMl5BanBnXkFtZTcwMjgxMjMyMQ@@._V1._SY314_CR1,0,214,314_.jpg|rumble_in_the_bronx|6.4|81|3.1|62|Action^Adventure^Comedy^Crime
113|Before and After|0115645|1996|http://ia.media-imdb.com/images/M/MV5BMTgwODk4NDkzNF5BMl5BanBnXkFtZTcwMjA0MjUyMQ@@._V1._SY314_CR2,0,214,314_.jpg|1070061-before_and_after|4.8|40|3|39|Drama^Mystery
114|Margaret's Museum|0113774|1995|http://ia.media-imdb.com/images/M/MV5BMTc3NjY0Mjk4MV5BMl5BanBnXkFtZTcwNTAzMzUyMQ@@._V1._SY314_CR3,0,214,314_.jpg|margarets_museum|6.9|100|3.7|76|Drama
115|Le bonheur est dans le pre|0112556|1995|http://ia.media-imdb.com/images/M/MV5BMTcxMzM5MDAxMF5BMl5BanBnXkFtZTcwNzUxNDMzMQ@@._V1._SY314_CR5,0,214,314_.jpg|happiness_is_in_the_field|0|0|0|0|Comedy
116|Anne Frank Remembered|0112373|1995|http://ia.media-imdb.com/images/M/MV5BNTMyOTkxMzA5N15BMl5BanBnXkFtZTcwNjU3MTUyMQ@@._V1._SY314_CR2,0,214,314_.jpg|anne_frank_remembered|7.8|93|3.7|79|Documentary
117|The Young Poisoner's Handbook|0115033|1995|http://ia.media-imdb.com/images/M/MV5BMTk4NzI4OTk4NF5BMl5BanBnXkFtZTYwMzU4Mjg5._V1._SY216_CR41,0,214,216_.jpg|young_poisoners_handbook|7.1|100|3.7|79|Crime^Drama
118|If Lucy Fell|0116606|1996|http://ia.media-imdb.com/images/M/MV5BMTIyNjYyMjIyMV5BMl5BanBnXkFtZTcwNzE4OTUxMQ@@._V1._SX214_CR0,0,214,314_.jpg|if_lucy_fell|4|22|3.1|49|Comedy^Romance
119|Steal Big Steal Little|0114536|1995|http://ia.media-imdb.com/images/M/MV5BMTM3MzkzODY2OF5BMl5BanBnXkFtZTcwNjY1OTUyMQ@@._V1._SX214_CR0,0,214,314_.jpg|steal_big_steal_little|4.5|0|2.9|36|Comedy
120|Race the Sun|0117427|1996|http://ia.media-imdb.com/images/M/MV5BMTc3NzgzMzgxNF5BMl5BanBnXkFtZTcwNzMyMzUyMQ@@._V1._SY314_CR1,0,214,314_.jpg|race_the_sun|4.8|0|2.9|40|Drama
121|The Boys of St. Vincent|0106473|1992|http://ia.media-imdb.com/images/M/MV5BMjE3NjM3NDQ0M15BMl5BanBnXkFtZTcwNzEwNjMyMQ@@._V1._SY314_CR3,0,214,314_.jpg|the-boys-of-st-vincent|8.2|100|3.5|77|Drama
122|Boomerang|0103859|1992|http://ia.media-imdb.com/images/M/MV5BMTg1NTk3NTkzNl5BMl5BanBnXkFtZTcwNTk4MjAzMQ@@._V1._SY314_CR2,0,214,314_.jpg|1039796-boomerang|4.8|50|2.8|55|Comedy^Romance
123|Chung Hing sam lam|0109424|1994|http://ia.media-imdb.com/images/M/MV5BMjA5MTc3NDE2MV5BMl5BanBnXkFtZTcwMDM5MTk5MQ@@._V1._SY314_CR19,0,214,314_.jpg|chungking_express|7.7|85|4.2|93|Drama^Mystery^Romance
124|L'uomo delle stelle|0114808|1995|http://ia.media-imdb.com/images/M/MV5BMjE0MTE1ODI3MF5BMl5BanBnXkFtZTcwMTMwMTkxMQ@@._V1._SY314_CR1,0,214,314_.jpg|star_maker|6.5|80|3.7|73|Drama
125|Flirting with Disaster|0116324|1996|http://ia.media-imdb.com/images/M/MV5BMTI5NDY1Nzk1OV5BMl5BanBnXkFtZTcwMDE5OTUyMQ@@._V1._SY314_CR2,0,214,314_.jpg|flirting_with_disaster|7.4|100|3.3|65|Comedy
126|The Neverending Story III|0110647|1994|http://ia.media-imdb.com/images/M/MV5BMTAxMjY5OTg1MjJeQTJeQWpwZ15BbWU3MDk4MTgzMjE@._V1._SY314_CR1,0,214,314_.jpg|neverending_story_3_the_escape_from_fantasia|0|0|0|0|Adventure^Children^Fantasy
128|Jupiter's Wife|0110217|1995|http://ia.media-imdb.com/images/M/MV5BMTI3ODIyODY4N15BMl5BanBnXkFtZTcwNjE3MjUyMQ@@._V1._SY314_CR4,0,214,314_.jpg|jupiters_wife|0|0|0|0|Documentary
129|Pie in the Sky|0114131|1996|http://ia.media-imdb.com/images/M/MV5BMTAxMTQwNTg1NjNeQTJeQWpwZ15BbWU3MDEzMzI0MjE@._V1._SY314_CR3,0,214,314_.jpg|pie_in_the_sky|0|0|0|0|Comedy^Romance
130|Angela's Ashes|0145653|1999|http://ia.media-imdb.com/images/M/MV5BMTg3NDg0NjU5OF5BMl5BanBnXkFtZTcwMjAwMjIyMQ@@._V1._SY314_CR3,0,214,314_.jpg|angelas_ashes|5.7|38|3.6|79|Drama
131|Frankie Starlight|0113107|1995|http://ia.media-imdb.com/images/M/MV5BMjAxMzU0MzI0OF5BMl5BanBnXkFtZTcwMjI3MzMyMQ@@._V1._SX214_CR0,0,214,314_.jpg|frankie_starlight|5.8|100|3.8|61|Drama^Romance
132|The Curse of the Jade Scorpion|0256524|2001|http://ia.media-imdb.com/images/M/MV5BMTIyMDcyNDIxM15BMl5BanBnXkFtZTcwMTgzNjIyMQ@@._V1._SY314_CR0,0,214,314_.jpg|curse_of_the_jade_scorpion|5.2|38|3.1|52|Thriller
134|Sonic Outlaws|0114500|1995|http://ia.media-imdb.com/images/M/MV5BMTk5OTU5MTgxM15BMl5BanBnXkFtZTcwNTMwMDgyMQ@@._V1._SY314_CR4,0,214,314_.jpg|sonic_outlaws|0|0|0|0|Documentary
135|Down Periscope|0116130|1996|http://ia.media-imdb.com/images/M/MV5BMjA0NTE0ODE0Ml5BMl5BanBnXkFtZTcwNjMxMzUyMQ@@._V1._SY314_CR4,0,214,314_.jpg|down_periscope|3.8|12|2.8|60|Comedy
136|From the Journals of Jean Seberg|0113125|1995|http://ia.media-imdb.com/images/M/MV5BMTk5ODgzNDE1NV5BMl5BanBnXkFtZTcwMTY4MDMyMQ@@._V1._SY314_CR9,0,214,314_.jpg|from_the_journals_of_jean_seberg|7.6|100|4|75|Documentary
137|Man of the Year|0483726|2006|http://ia.media-imdb.com/images/M/MV5BMTM0NzQxMjk0OV5BMl5BanBnXkFtZTcwMDUyNDgzMQ@@._V1._SX214_CR0,0,214,314_.jpg|man_of_the_year|4.4|31|3|51|Documentary
139|Hard Target|0107076|1993|http://ia.media-imdb.com/images/M/MV5BODQxMzY3MTY0MF5BMl5BanBnXkFtZTcwNTg2MDgxMQ@@._V1._SY314_CR4,0,214,314_.jpg|hard_target|5.2|57|0|0|Action^Drama
140|Up Close & Personal|0118055|1996|http://ia.media-imdb.com/images/M/MV5BODQ1NDAyMTExMV5BMl5BanBnXkFtZTcwNDIwMDIyMQ@@._V1._SY314_CR5,0,214,314_.jpg|up_close_and_personal|5.1|50|3.2|63|Drama^Romance
141|The Birdcage|0115685|1996|http://ia.media-imdb.com/images/M/MV5BMTMxNDY0MzcyOF5BMl5BanBnXkFtZTcwOTc4MDYyMQ@@._V1._SX214_CR0,0,214,314_.jpg|birdcage|6.7|100|3.3|75|Comedy
143|Gospa|0113200|1995|||\N|\N|\N|\N|Drama
144|The Brothers McMullen|0112585|1995|http://ia.media-imdb.com/images/M/MV5BMTIwODk3MDU5N15BMl5BanBnXkFtZTcwMTE2NTYyMQ@@._V1._SY314_CR3,0,214,314_.jpg|brothers_mcmullen|7.1|100|3.2|55|Comedy
145|Bad Boys|0112442|1995|http://ia.media-imdb.com/images/M/MV5BMTI1NzAyNzA3OF5BMl5BanBnXkFtZTYwODU3OTk5._V1._SY314_CR2,0,214,314_.jpg|1062483-bad_boys|4.8|11|3.5|79|Action
146|The Amazing Panda Adventure|0112342|1995|http://ia.media-imdb.com/images/M/MV5BNzM2MjM0MzI3OF5BMl5BanBnXkFtZTcwOTc2MDcxMQ@@._V1._SY314_CR1,0,214,314_.jpg|amazing_panda_adventure|4.3|33|3|46|Adventure^Children
147|The Basketball Diaries|0112461|1995|http://ia.media-imdb.com/images/M/MV5BMTA5MjU4MDUxNTleQTJeQWpwZ15BbWU3MDc2MTA4MjE@._V1._SY314_CR1,0,214,314_.jpg|basketball_diaries|4.9|27|3.5|77|Drama
148|An Awfully Big Adventure|0112427|1995|http://ia.media-imdb.com/images/M/MV5BMTI0NzUwMzM1NF5BMl5BanBnXkFtZTcwNDc5ODgyMQ@@._V1._SX214_CR0,0,214,314_.jpg|awfully_big_adventure|5.4|0|3.2|55|Drama
149|The Moguls|0405163|2005|http://ia.media-imdb.com/images/M/MV5BMTYyNzQyOTQzN15BMl5BanBnXkFtZTcwNTYxNjQzMQ@@._V1._SX214_CR0,0,214,314_.jpg|the-amateurs|3.9|25|3|46|Crime^Drama^Thriller
150|Apollo 13|0112384|1995|http://ia.media-imdb.com/images/M/MV5BMTM2Njg2NjU5NF5BMl5BanBnXkFtZTYwODI5MDc4._V1._SX144_SY226_.jpg|apollo_13|8|90|3.6|78|Adventure^Drama
151|Rob Roy|0114287|1995|http://ia.media-imdb.com/images/M/MV5BMTIyOTYwOTMwMF5BMl5BanBnXkFtZTcwNjA2MzQyMQ@@._V1._SY314_CR1,0,214,314_.jpg|1061000-rob_roy|6.3|50|3.3|73|Action^Drama^Romance^War
152|Basic Instinct 2|0430912|2006|http://ia.media-imdb.com/images/M/MV5BNTM3OTk4NTU3MF5BMl5BanBnXkFtZTcwOTMwMzMzMQ@@._V1._SX214_CR0,0,214,314_.jpg|basic_instinct_2|3.1|2|2.5|33|Drama^Horror
153|Batman Forever|0112462|1995|http://ia.media-imdb.com/images/M/MV5BMjAwOTEyNjg0M15BMl5BanBnXkFtZTYwODQyMTI5._V1._SY314_CR8,0,214,314_.jpg|batman_forever|5.2|71|2.9|42|Action^Adventure^Comedy^Crime
154|Belle de jour|0061395|1967|http://ia.media-imdb.com/images/M/MV5BMTAwMTc3NzA0NzleQTJeQWpwZ15BbWU3MDAxMTUxMzE@._V1._SY314_CR4,0,214,314_.jpg|belle_de_jour|8.6|88|4|84|Drama
155|Beyond Rangoon|0112495|1995|http://ia.media-imdb.com/images/M/MV5BMTQwODgxMTA1NV5BMl5BanBnXkFtZTcwNzg0MTgyMQ@@._V1._SX214_CR0,0,214,314_.jpg|beyond_rangoon|5.1|40|3.5|64|Adventure^Drama^War
156|Blue in the Face|0112541|1995|http://ia.media-imdb.com/images/M/MV5BMjE4MTUzMDIyMl5BMl5BanBnXkFtZTcwNzk4MDYyMQ@@._V1._SY314_CR0,0,214,314_.jpg|blue_in_the_face|5.5|33|3.5|73|Comedy^Drama
157|Canadian Bacon|0109370|1995|http://ia.media-imdb.com/images/M/MV5BMTA4OTAyNTE4MjheQTJeQWpwZ15BbWU3MDU1OTA2MjE@._V1._SX214_CR0,0,214,314_.jpg|canadian_bacon|3.3|0|2.9|49|Comedy^War
158|Casper|0112642|1995|http://ia.media-imdb.com/images/M/MV5BMTk1NTYxMzU0OV5BMl5BanBnXkFtZTcwMzU1NzQyMQ@@._V1._SY314_CR3,0,214,314_.jpg|casper|4.7|30|3|54|Adventure^Children
159|Clockers|0112688|1995|http://ia.media-imdb.com/images/M/MV5BMTgxMzAzNTM5Ml5BMl5BanBnXkFtZTcwNzcxMjAwMQ@@._V1._SY296_CR1,0,214,296_.jpg|clockers|6.5|75|3.5|74|Crime^Drama^Mystery
160|Congo|0112715|1995|http://ia.media-imdb.com/images/M/MV5BNjI3MTE5NTMzOF5BMl5BanBnXkFtZTcwMzkyOTAyMQ@@._V1._SY314_CR4,0,214,314_.jpg|congo|3.6|8|2.6|34|Action^Adventure^Mystery^Sci-Fi
161|Crimson Tide|0112740|1995|http://ia.media-imdb.com/images/M/MV5BMjY4NDQxMjcwNV5BMl5BanBnXkFtZTcwNDA1MjA0MQ@@._V1._SY314_CR5,0,214,314_.jpg|crimson_tide|7.4|90|3.5|77|Drama^Thriller^War
162|Crumb|0109508|1994|http://ia.media-imdb.com/images/M/MV5BOTM5MDM5OTM3MV5BMl5BanBnXkFtZTcwNDgzNzIzMQ@@._V1._SY314_CR2,0,214,314_.jpg|crumb|8.3|100|4|88|Documentary
163|Desperado|0112851|1995|http://ia.media-imdb.com/images/M/MV5BMTM5Mzg3MDAwN15BMl5BanBnXkFtZTcwMTM4MjAwMQ@@._V1._SY314_CR1,0,214,314_.jpg|desperado|6.3|30|3.5|79|Action^Romance^Thriller
164|Devil in a Blue Dress|0112857|1995|http://ia.media-imdb.com/images/M/MV5BMTQyNTA0ODIzOV5BMl5BanBnXkFtZTcwMzg2ODUxMQ@@._V1._SY314_CR2,0,214,314_.jpg|devil_in_a_blue_dress|7.3|78|3.3|64|Crime^Film-Noir^Mystery^Thriller
165|Die Hard: With a Vengeance|0112864|1995|http://ia.media-imdb.com/images/M/MV5BMTI0MDkwNzc1NF5BMl5BanBnXkFtZTYwMzE5NDg5._V1._SX214_CR0,0,214,314_.jpg|die_hard_with_a_vengeance|5.7|50|3.6|83|Action^Crime^Thriller
166|The Doom Generation|0112887|1995|http://ia.media-imdb.com/images/M/MV5BMzA5MTk5NDA1N15BMl5BanBnXkFtZTcwOTMxNDMzMQ@@._V1._SY314_CR2,0,214,314_.jpg|doom_generation|4.9|58|3.3|64|Comedy^Crime^Drama
167|Feast of July|0113044|1995|http://ia.media-imdb.com/images/M/MV5BODQ5NTcyODQ4Ml5BMl5BanBnXkFtZTcwNjgxNzUyMQ@@._V1._SY314_CR4,0,214,314_.jpg|feast_of_july|6.2|50|2.9|40|Drama
168|First Knight|0113071|1995|http://ia.media-imdb.com/images/M/MV5BMTY2MTAwNTE0MV5BMl5BanBnXkFtZTcwMDMyMjAzMQ@@._V1._SY314_CR3,0,214,314_.jpg|first_knight|5.2|50|3|59|Action^Drama^Romance
169|Free Willy 2: The Adventure Home|0113114|1995|http://ia.media-imdb.com/images/M/MV5BMjgyNTc4Mzk4OV5BMl5BanBnXkFtZTcwMDgwMDQyMQ@@._V1._SX214_CR0,0,214,314_.jpg|free_willy_2_the_adventure_home|4.6|33|2.8|53|Adventure^Children^Drama
170|Hackers|0113243|1995|http://ia.media-imdb.com/images/M/MV5BMTkwNjE4NjI1N15BMl5BanBnXkFtZTcwMjUxNTczMQ@@._V1._SX214_CR0,0,214,314_.jpg|hackers|4.7|66|3.2|66|Action^Adventure^Crime^Thriller
171|Jeffrey|0113464|1995|http://ia.media-imdb.com/images/M/MV5BMTc4MjM1Njc3NF5BMl5BanBnXkFtZTcwNzI0OTgyMQ@@._V1._SY314_CR3,0,214,314_.jpg|jeffrey|6.1|44|3.4|68|Comedy^Drama
172|Johnny Mnemonic|0113481|1995|http://ia.media-imdb.com/images/M/MV5BMTU5MjQ1ODA4N15BMl5BanBnXkFtZTcwMDYxNzUyMQ@@._V1._SY314_CR4,0,214,314_.jpg|johnny_mnemonic|3.3|20|2.5|33|Action^Sci-Fi^Thriller
173|Judge Dredd|0113492|1995|http://ia.media-imdb.com/images/M/MV5BMTg3NTgzOTE3MF5BMl5BanBnXkFtZTYwNzEwNzg5._V1._SX214_CR0,0,214,314_.jpg|judge_dredd|3.6|0|2.5|35|Action^Crime^Sci-Fi
174|Jury Duty|0113500|1995|http://ia.media-imdb.com/images/M/MV5BMTI4NTcyNjU1NF5BMl5BanBnXkFtZTcwNjk4MzQyMQ@@._V1._SY314_CR1,0,214,314_.jpg|jury_duty|2.1|0|2.4|33|Comedy
175|Kids|0113540|1995|http://ia.media-imdb.com/images/M/MV5BMTc4MzAyODExOV5BMl5BanBnXkFtZTcwMDkwNjYyMQ@@._V1._SY314_CR2,0,214,314_.jpg|kids|5|57|3.5|78|Drama
176|Living in Oblivion|0113677|1995|http://ia.media-imdb.com/images/M/MV5BMTQ3NjAwMDc3MV5BMl5BanBnXkFtZTcwNDg2NTgxMQ@@._V1._SY314_CR1,0,214,314_.jpg|living_in_oblivion|7.4|100|3.8|85|Comedy
177|Lord of Illusions|0113690|1995|http://ia.media-imdb.com/images/M/MV5BMTczMTA0MzE2Nl5BMl5BanBnXkFtZTcwNTg2ODcxMQ@@._V1._SX214_CR0,0,214,314_.jpg|lord_of_illusions|5.7|50|3|51|Horror
178|Love & Human Remains|0107447|1993|http://ia.media-imdb.com/images/M/MV5BMTcxMzQ2OTk5OF5BMl5BanBnXkFtZTcwMDUxNDMzMQ@@._V1._SY314_CR1,0,214,314_.jpg|love-and-human-remains|6.5|50|0|0|Comedy^Drama
179|Mad Love|0113729|1995|http://ia.media-imdb.com/images/M/MV5BMTM0MzY2MDU4OV5BMl5BanBnXkFtZTcwNzk4NTUyMQ@@._V1._SY314_CR3,0,214,314_.jpg|bad_love|0|0|0|0|Drama^Romance
180|Mallrats|0113749|1995|http://ia.media-imdb.com/images/M/MV5BMTE5OTkxOTI1Ml5BMl5BanBnXkFtZTcwNjk2MTEzMQ@@._V1._SY314_CR5,0,214,314_.jpg|mallrats|5.4|22|3.6|83|Comedy
181|Mighty Morphin Power Rangers: The Movie|0113820|1995|http://ia.media-imdb.com/images/M/MV5BMjAyOTQyNzA5NV5BMl5BanBnXkFtZTcwMzM2MjkyMQ@@._V1._SY314_CR2,0,214,314_.jpg|mighty_morphin_power_rangers_the_movie|4.6|62|2.7|52|Action^Children
182|Moonlight and Valentino|0113851|1995|http://ia.media-imdb.com/images/M/MV5BMTU1NjQ5ODM5M15BMl5BanBnXkFtZTcwNjIwMDAyMQ@@._V1._SX214_CR0,0,214,314_.jpg|moonlight_and_valentino|4.6|0|3.1|51|Drama^Romance
183|Mute Witness|0110604|1994|http://ia.media-imdb.com/images/M/MV5BMTQwMjczODAyOV5BMl5BanBnXkFtZTcwNDA5NjQyMQ@@._V1._SY314_CR0,0,214,314_.jpg|mute_witness|6.9|83|3.2|61|Comedy^Horror^Thriller
184|Nadja|0110620|1994|http://ia.media-imdb.com/images/M/MV5BMTk2NTE5MDI4MV5BMl5BanBnXkFtZTcwODM4MDMzMQ@@._V1._SY314_CR50,0,214,314_.jpg|the-case-of-the-white-chapel-vampire-the-royal-scandal2001|0|0|0|0|Drama
185|The Net|0113957|1995|http://ia.media-imdb.com/images/M/MV5BMTU0NjA2NzIwOF5BMl5BanBnXkFtZTYwNTExNTg4._V1._SY314_CR0,0,214,314_.jpg|net|5.1|60|2.8|50|Action^Crime^Thriller
186|Nine Months|0113986|1995|http://ia.media-imdb.com/images/M/MV5BMTg5NzYwMTkwNF5BMl5BanBnXkFtZTcwNTMxMzUyMQ@@._V1._SY314_CR4,0,214,314_.jpg|nine_months|4.3|20|2.7|40|Comedy^Romance
187|Party Girl|0114095|1995|http://ia.media-imdb.com/images/M/MV5BMTQ0MTE0NTQxMV5BMl5BanBnXkFtZTcwMDQ2NjkyMQ@@._V1._SY314_CR0,0,214,314_.jpg|1066050-party_girl|6.3|61|3.5|73|Comedy
188|The Prophecy|0114194|1995|http://ia.media-imdb.com/images/M/MV5BMTI1NDczMzk4OF5BMl5BanBnXkFtZTYwMzE1MTM5._V1._SX214_CR0,0,214,314_.jpg|1065632-prophecy|5.2|0|3.3|71|Fantasy^Horror^Mystery
189|The Reckless Moment|0041786|1949|http://ia.media-imdb.com/images/M/MV5BMTUyNzExMzU0M15BMl5BanBnXkFtZTcwMjU0OTUzMQ@@._V1._SY314_CR17,0,214,314_.jpg|reckless_moment|0|0|0|0|Comedy^Fantasy
190|Fail-Safe|0058083|1964|http://ia.media-imdb.com/images/M/MV5BMjExODkxMTg2OV5BMl5BanBnXkFtZTcwNzk2MTIyMQ@@._V1._SX214_CR0,0,214,314_.jpg|failsafe|7.6|0|0|0|Thriller
191|The Scarlet Letter|0114345|1995|http://ia.media-imdb.com/images/M/MV5BMTk4MTg0NzMxMV5BMl5BanBnXkFtZTcwMDc4ODUyMQ@@._V1._SX214_CR0,0,214,314_.jpg|1066120-scarlet_letter|3|9|2.9|48|Drama^Romance
193|Showgirls|0114436|1995|http://ia.media-imdb.com/images/M/MV5BMTQ1NDQwNDQ0Ml5BMl5BanBnXkFtZTcwMTI1Nzg0MQ@@._V1._SY314_CR7,0,214,314_.jpg|showgirls|2.9|0|2.3|35|Drama
194|Smoke|0114478|1995|http://ia.media-imdb.com/images/M/MV5BMTgxNjQ4MTQ0OV5BMl5BanBnXkFtZTcwNTQ2OTcyMQ@@._V1._SY314_CR6,0,214,314_.jpg|1062983-smoke|7.8|75|3.9|88|Comedy^Drama
195|Something to Talk About|0114496|1995|http://ia.media-imdb.com/images/M/MV5BMTIzOTczNTM1MF5BMl5BanBnXkFtZTcwMDM5MDMyMQ@@._V1._SY314_CR9,0,214,314_.jpg|something_to_talk_about|5.3|55|3|55|Comedy^Drama^Romance
196|Species|0114508|1995|http://ia.media-imdb.com/images/M/MV5BMTY2ODgxNzM1NV5BMl5BanBnXkFtZTcwNTg5MjE1MQ@@._V1._SY314_CR5,0,214,314_.jpg|species|4.9|20|2.7|37|Horror^Sci-Fi
197|The Stars Fell on Henrietta|0114534|1995|http://ia.media-imdb.com/images/M/MV5BMTU4NTYzMzIzMF5BMl5BanBnXkFtZTcwODk4MTkxMQ@@._V1._SX214_CR0,0,214,314_.jpg|stars_fell_on_henrietta|4.9|0|3|18|Drama
198|Strange Days|0114558|1995|http://ia.media-imdb.com/images/M/MV5BMTI0MjQ1Mzc5OV5BMl5BanBnXkFtZTcwMjkzMTMyMQ@@._V1._SY314_CR5,0,214,314_.jpg|strange_days|6|50|3.3|70|Action^Crime^Drama^Mystery^Sci-Fi^Thriller
199|Les parapluies de Cherbourg|0058450|1964|http://ia.media-imdb.com/images/M/MV5BMTMyMTQyMTM2OV5BMl5BanBnXkFtZTcwOTMwMjUyMQ@@._V1._SY314_CR4,0,214,314_.jpg|umbrellas_of_cherbourg|8.6|90|4.1|86|Drama^Musical
200|The Tie That Binds|0114666|1995|http://ia.media-imdb.com/images/M/MV5BMTg1NDgxMzYyM15BMl5BanBnXkFtZTcwNzIyOTEyMQ@@._V1._SY314_CR3,0,214,314_.jpg|tie_that_binds|2.8|0|3|34|Thriller
201|Three Wishes|0114663|1995|http://ia.media-imdb.com/images/M/MV5BMTYzMTYxODc2N15BMl5BanBnXkFtZTcwMTMzNjAwMQ@@._V1._SY314_CR8,0,214,314_.jpg|three_wishes|4.4|0|3|52|Drama
202|Total Eclipse|0114702|1995|http://ia.media-imdb.com/images/M/MV5BMjEyMTY0NDM2N15BMl5BanBnXkFtZTcwMjMzNDYxMQ@@._V1._SX214_CR0,0,214,314_.jpg|total_eclipse|4.9|25|3.4|63|Drama^Romance
203|To Wong Foo Thanks for Everything, Julie Newmar|0114682|1995|http://ia.media-imdb.com/images/M/MV5BMTIwOTg5NzcxMV5BMl5BanBnXkFtZTcwNzc4MTAyMQ@@._V1._SY314_CR3,0,214,314_.jpg|to_wong_foo_thanks_for_everything_julie_newmar|5|0|3.1|69|Comedy
204|Under Siege 2: Dark Territory|0114781|1995|http://ia.media-imdb.com/images/M/MV5BMTQ1MDg5Njc4OF5BMl5BanBnXkFtZTcwMTU4NDIyMQ@@._V1._SY314_CR9,0,214,314_.jpg|under_siege_2_dark_territory|4.5|66|2.6|47|Action
205|Unstrung Heroes|0114798|1995|http://ia.media-imdb.com/images/M/MV5BMTY1ODY5NDUzMl5BMl5BanBnXkFtZTcwNDgwNjUyMQ@@._V1._SY314_CR5,0,214,314_.jpg|unstrung_heroes|6.3|50|3.2|54|Comedy^Drama
206|Unzipped|0114805|1995|http://ia.media-imdb.com/images/M/MV5BMjAwODIwMTk2Nl5BMl5BanBnXkFtZTcwMzA4NDUyMQ@@._V1._SY314_CR1,0,214,314_.jpg|unzipped|6.7|100|3.3|67|Documentary
207|A Walk in the Clouds|0114887|1995|http://ia.media-imdb.com/images/M/MV5BMTY3Mzc3NDcwNl5BMl5BanBnXkFtZTcwODk3MTQyMQ@@._V1._SY294_CR1,0,214,294_.jpg|walk_in_the_clouds|5.5|33|3.3|74|Drama^Romance
208|Waterworld|0114898|1995|http://ia.media-imdb.com/images/M/MV5BMTc3MjEwOTE0N15BMl5BanBnXkFtZTcwODc4MTYyMQ@@._V1._SY216_CR35,0,214,216_.jpg|waterworld|5.1|77|2.6|46|Action^Adventure^Sci-Fi
209|White Man's Burden|0114928|1995|http://ia.media-imdb.com/images/M/MV5BMTI2ODY1ODcwMl5BMl5BanBnXkFtZTcwNzYzNzUxMQ@@._V1._SY314_CR3,0,214,314_.jpg|1067214-white_mans_burden|4.5|10|2.8|38|Drama
210|Wild Bill|0114938|1995|http://ia.media-imdb.com/images/M/MV5BMTU4MDcyMzM4MV5BMl5BanBnXkFtZTcwNzM4MzUyMQ@@._V1._SX99_SY140_.jpg||\N|\N|\N|\N|Western
211|The Browning Version|0043362|1951|http://ia.media-imdb.com/images/M/MV5BMTg1Mzk0MjY3MV5BMl5BanBnXkFtZTcwODExMTkyMQ@@._V1._SY314_CR4,0,214,314_.jpg|1043923-browning_version|7.8|33|4.3|94|Drama
212|Bushwhacked|0112602|1995|http://ia.media-imdb.com/images/M/MV5BMjA0NzM4ODc0MF5BMl5BanBnXkFtZTcwMTg2MjQyMQ@@._V1._SY314_CR4,0,214,314_.jpg|bushwhacked|2.1|0|2.6|38|Adventure^Comedy^Crime^Mystery
213|Utomlyonnye solntsem|0111579|1994|http://ia.media-imdb.com/images/M/MV5BMzQ5MDUwNDMyOV5BMl5BanBnXkFtZTcwOTQyMTAwMQ@@._V1._SY314_CR0,0,214,314_.jpg|burnt_by_the_sun|7|75|4.3|93|Drama
214|Before the Rain|0110882|1994|http://ia.media-imdb.com/images/M/MV5BMTM3MzAwMzc1N15BMl5BanBnXkFtZTcwMjA4NjA3MQ@@._V1._SY314_CR6,0,214,314_.jpg|before_the_rain|7.5|100|4.4|93|Drama^War
215|Before Sunrise|0112471|1995|http://ia.media-imdb.com/images/M/MV5BMjAyNDUzNTA0M15BMl5BanBnXkFtZTcwMDAzMzMzMQ@@._V1._SY314_CR6,0,214,314_.jpg|before_sunrise|8.2|100|4.1|92|Drama^Romance
216|Billy Madison|0112508|1995|http://ia.media-imdb.com/images/M/MV5BMjAzMTAyNzc4MV5BMl5BanBnXkFtZTYwOTYwMDM5._V1._SX214_CR0,0,214,314_.jpg|billy_madison|4.8|25|3.5|79|Comedy
217|The Babysitters|0796302|2007|http://ia.media-imdb.com/images/M/MV5BMTcwMDUwNzYyOF5BMl5BanBnXkFtZTcwNTg4NDA3MQ@@._V1._SY314_CR0,0,214,314_.jpg|babysitters|4.4|25|2.9|35|Drama^Thriller
